687.4273693,1010.546106,-1984.580258,428.2551731,-327.2557509,1278.020499,1027.868309,824.180876,440.2738861,-332.6241988,-871.3941885,383.9899057,248.8179529,-96.76232446,-213.460113,175.4601287,359.5507337,110.9542006,-1202.127087,-463.1836085,-226.3488527,274.9187473,96.29167902,-172.0828993,51.3178799,-318.4031671,382.4748807,167.0801234,-176.2599367,-178.1229482,-262.8514521,-585.6777956,641.204704,204.5627062,448.2063976,-205.2151949,-107.7619234,-111.7783456,-385.1723784,216.6897987,57.8772202,51.64367906,-205.2944485,-144.2449858,82.22502645,92.92871241,-169.444651,12.41641974,5.503260678,-109.4303089,387.700893,-420.9012659,479.0136314,-437.9404576,-312.7008827,-238.3978239,-48.74660622,339.9036519,90.30219719,-4.426278043,-157.9919833,74.92918971,-47.42391669,267.1329476,37.02290163,135.9810413,141.3649412,-146.6066261,-8.718104407,365.6882696,-660.1435715,-221.7629243,-26.53595294,296.9789915,238.2925899,193.2234087,-82.98910328,249.8625645,62.55032898,-16.17625756,-45.46448792,88.53721465,-23.39649026,-100.4911092,28.93906647,211.6123757,-71.88579552,97.63338688,-203.1179062,72.09351625,217.038766,160.7978957,51.7669648,-117.2762918,-38.45711433,39.04262283,-76.00160398,-241.364534,-9.851288465,175.6916434,32.1631976,-50.36470334,123.0664378,198.0317254,78.26652532,289.0071306,-50.5276948,43.78660073,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323.99241,267.9740177,-1892.668704,305.5820522,376.7001419,1502.832897,590.0052979,458.5198686,-30.49844034,696.6668325,-69.49948839,-624.8564329,322.4563181,437.7130826,181.7575076,109.7556944,-589.6774624,173.4678372,-395.5552819,-441.1215394,-286.8211794,-351.5907864,-601.0971455,854.8119544,-502.2702766,75.61473857,906.6237881,-199.0603007,84.45891111,-181.7939714,-0.148962842,-530.0903501,524.3975078,106.5302901,-105.2739486,-68.23189208,-171.4336533,-244.2921984,-231.967656,-34.0625281,-120.8518751,-53.22218956,-448.003859,10.12382849,-594.3090585,140.2729401,-275.3723589,415.4043205,487.1973148,-295.015465,-25.05994257,-276.6879326,183.9783827,199.0456967,-526.585382,11.27210783,-308.6561223,-157.9743155,-86.5191223,-175.7222789,148.7115407,-67.6276563,-94.5666396,217.7417975,-163.0457764,425.8221875,144.3153821,259.0837143,139.0090248,114.3437446,348.9148046,-18.89506979,-1.220676166,59.35264007,20.75222512,399.7831308,164.2384037,-40.64117233,424.6244585,-376.1784602,228.809505,-127.1290189,-68.45072039,-14.44148234,68.07584846,50.93419117,-87.6179823,10.19718982,135.3963237,-126.9917403,32.0925362,144.0850105,85.57815765,154.8901002,-22.33973945,90.26014582,-7.409740683,77.49254821,99.30282304,-19.7788533,102.602442,-67.30462788,-157.1725839,7.298263939,208.7492053,98.3432766,113.4004978,2.520879167,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
825.4428671,725.6351454,-2485.095085,506.7201994,-501.8983725,883.0288826,-253.2083681,625.5435493,-239.5102305,383.7122915,-125.793332,-591.4582438,-241.4123874,60.40563168,489.8668151,149.385418,-782.0316374,-517.388413,554.6470487,-77.19390952,-197.125235,13.08092447,252.4524165,147.9893239,-390.6660546,-12.00221667,-436.2156205,-30.80145322,355.1770438,229.5593165,243.0109207,-119.6284815,23.68473416,238.5910759,316.3991047,189.833019,134.2090558,-0.822768332,-130.226233,295.2682062,137.3122952,-101.5948787,146.6077757,-67.15123994,-340.5507259,-88.75403901,206.5691066,-464.9874057,139.311919,-384.0486966,-173.8738241,379.5104837,139.8991193,201.9992354,-39.81482502,84.61518353,-13.24493897,-99.04104024,-39.6679701,-110.8401131,-141.1321213,-117.8538346,-170.5033629,38.48773052,18.41107801,-198.3355942,106.0255609,-69.93491824,246.9396363,-127.6409433,-370.4437379,107.2051536,57.84695128,22.21656475,-272.2751574,-99.72385072,116.2110585,268.706662,64.78930977,-242.445207,4.480033425,-163.2096951,-124.6296175,-232.4158973,64.03896608,-66.35000663,400.2932218,-121.4825471,-132.1097615,206.3311764,-99.42503972,-42.07068651,63.48786485,-18.63551754,-92.62465474,24.05451199,-167.5741539,-260.3171461,-107.408224,-17.242352,-240.0747242,-7.73100303,93.55587455,138.5073369,19.92314015,-121.5797359,-3.734141145,76.39039855,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122.945213,-162.1588916,-2435.586584,912.3767178,-465.6653858,1379.869363,-286.728096,724.7386133,-871.3220261,232.5280866,-146.8006912,-637.685464,-37.95183187,325.5503566,415.3785538,53.96810586,-679.8341623,-434.8846278,648.8155374,545.7815556,233.8654974,647.0261924,423.125197,-142.1513847,99.52675289,129.9316672,-379.0571057,378.6213277,20.12494475,165.4175856,973.638425,-81.42835501,142.4188626,-265.8639399,620.9077009,-155.7769879,-236.7560628,-306.9235285,162.5374009,-166.8547208,-8.166800371,-79.71865331,-157.9603481,-262.9710838,14.90647146,-122.2100609,-283.0622358,223.9351706,-190.8338431,221.0230825,274.9968795,-368.2009538,223.5532977,-147.7533632,-140.7602984,-209.7661724,94.33941345,16.07046511,-223.1223646,207.3797978,-131.1323278,102.7856613,-59.74578383,164.0499324,24.73257531,136.2870854,-41.30457768,-127.0123813,-169.2843562,289.7776739,-7.722055124,56.46803973,31.01182788,56.78345697,-17.40062499,-105.8891452,22.41209046,-27.54865055,7.8010133,-248.9560147,102.8336995,142.5529967,34.32516622,21.15871619,67.14951683,42.25341973,-65.43925792,-87.74334678,38.49896609,43.02712621,-52.64638251,177.4537996,-47.86736907,96.64325036,-40.62090082,10.114633,-37.03368002,-142.9611343,-115.8797482,-15.06986973,53.6709661,-37.91221755,96.82315777,-108.7056836,-128.3191576,-24.93171281,2.052703529,60.39034997,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
572.4232955,-2401.275625,210.1797631,950.809884,609.0168075,407.8716288,-470.6233656,-825.7957242,-400.6749521,-1.098239101,-449.108397,-531.2657883,-155.9658182,-211.0932972,103.2704173,222.9315599,-128.5094898,-144.5363641,-194.108793,51.46546044,198.9364912,327.0865117,-42.15008447,-153.8205269,-216.7023465,-196.8212684,-301.0785415,-323.0880498,-334.9969305,-350.7518557,388.8384034,256.8814746,-155.4735602,52.96569799,134.1911858,-43.01773474,88.00600718,-166.0441307,-10.68740213,-116.4579958,-78.31436281,154.5479203,-6.904134702,-426.0895501,-314.0969361,-268.2606229,150.8512717,-231.5508108,118.9208967,157.7584648,-87.41801989,-61.71060811,-104.6853644,-0.669982388,276.6515286,-22.76812217,-80.77068849,54.08142847,-52.39001403,-122.6676018,94.77023975,272.6554121,179.0371044,113.7302163,-124.560179,-21.38363697,152.8812215,-8.141203999,-54.45533311,-12.02656859,-154.2504984,33.461654,118.8195513,182.5884859,6.325176612,-56.49962292,92.77813321,93.00584731,101.6659648,-46.0570281,-183.2301305,-383.2185774,-23.88767676,-40.89482469,-101.8976417,-3.655633844,-5.283721691,114.624229,285.6560254,87.03158926,-35.09512279,49.97139727,61.53909382,69.87849938,86.39729343,-39.65826088,65.40783954,-91.02718201,83.30565881,-105.6782176,-183.132277,155.7098994,-107.1084251,87.88413384,-23.29477076,-39.90456481,63.55883933,129.1250719,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1755.626984,-823.8537895,808.877399,330.53604,245.1869745,-861.3514474,246.8612509,306.8791615,-20.62975491,157.1372529,-516.4312811,-554.0725807,-34.27746113,419.7888554,-140.6195311,-146.1305204,-199.847807,-297.1243344,-121.2891264,-2.372443886,-13.63376941,352.4704018,48.50373579,-131.965467,-120.1803253,107.4047809,187.050804,154.6177774,-6.993039101,-29.85101563,-5.586821228,-15.33011404,-71.55551283,131.7840199,172.4461927,-338.627444,-122.2866472,278.6290913,-176.4504299,142.4725829,88.77979942,200.4641104,2.233610426,-62.66022544,341.2599837,-125.8038915,229.8137698,191.4988724,38.47130934,-24.46330247,-1.235552554,-20.49159418,-127.9713175,-124.4170965,-159.872374,120.0885857,-340.4926601,2.455009601,-111.3852737,-291.7811786,-17.46612897,152.3485049,-0.776587393,107.1408906,-131.5287791,19.7151847,-46.91975675,-172.6195764,111.5346459,101.0341123,85.24135474,41.43550352,12.11492818,114.3391524,227.5144796,-246.8468234,-55.3940755,-85.18454361,-0.636827974,100.8285698,2.82119482,158.4736369,-5.869521551,-61.75397212,8.136100074,-24.15183328,27.48645871,1.959407619,-54.09204794,24.39978406,41.54632196,-16.74887078,-80.91165442,-131.1673855,-121.0658675,-255.0579169,207.4876391,-71.42446113,-129.355647,-54.22679253,188.4619713,-213.6312866,-90.77971027,32.99181641,39.32873763,-119.0158591,-23.30048844,38.67363353,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2062.601336,846.8043918,274.2717373,337.4936827,250.9057213,-414.4078313,247.3878986,207.6014377,-256.2096648,119.4488774,-606.3422775,-194.6320567,-18.7131259,273.2593832,40.36829417,-130.0700681,-201.3388401,-7.147116937,9.137607937,136.3057771,-169.2355827,322.5166571,-131.0319986,42.51922981,-134.2604917,-247.4885953,-72.37449575,229.4077023,-150.0061146,-94.92935394,-204.0505672,41.52384869,35.06404397,52.16187464,187.7334504,-50.15995615,-16.16456949,150.9386218,-219.685413,93.24650622,171.4643669,355.8856057,189.5117178,-90.29648072,126.424764,-184.861905,79.62697598,-163.8518112,57.83412459,155.1374748,-74.24271332,-80.27294476,-88.55091391,219.571792,87.58225402,-6.359479699,-33.74066083,132.7916924,-146.9011934,77.56781277,-138.1337542,119.066603,111.5350684,-181.6328594,80.4339102,55.70655086,129.9438837,29.59615518,46.12469389,-155.5539527,77.73062911,97.10610337,108.8448976,-76.37968896,-54.27789848,-67.12521983,149.4566708,-45.04663727,107.2223605,53.60096877,168.494352,-75.25797492,-57.14424158,6.538633378,182.4851055,76.5487491,-59.23461858,-83.96268609,-158.2319905,-98.13900154,-15.82649364,-124.3896036,12.91235274,-9.818878918,14.32508876,-15.45826391,127.2718863,15.0357794,-106.1022514,-17.99005835,75.44697209,-101.3093205,-96.19386489,131.9030453,-95.84691907,105.145095,-139.4636554,-23.19495954,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2587.487027,347.316144,607.3626038,478.4837131,-114.0872518,-645.049735,80.06374428,238.8429544,-271.4266519,331.4637016,-469.4847839,174.6793178,-248.9947443,10.14946842,241.950042,-66.35351758,-105.8781284,85.90994078,1.843687859,-69.71951224,-114.5457955,-52.62296726,35.90288344,108.1954969,-80.39309659,-335.2871648,6.608826348,31.81789468,-50.20329612,-44.66600099,-156.0169824,-182.9235618,93.350394,-14.2480893,37.99735485,25.58083308,131.8903283,-139.4346665,28.45270248,96.35241171,74.66566916,195.4948369,105.6590366,64.70773014,50.98987211,-85.94289265,-25.95428716,-17.28705985,135.4909384,162.2148379,-115.9563144,-28.4128703,-40.15174048,-49.44116534,-111.5872726,73.99150332,-132.1954498,61.13057171,-0.289622466,53.01710327,78.80579425,64.64678364,40.95291388,-44.72219156,41.79171476,17.34973022,-57.10158786,-38.98456489,66.66462515,-41.6745579,-29.00210659,-96.94000204,-34.40701263,-66.59339046,14.99476616,38.14478488,66.80629097,-69.48307427,2.387476847,-48.90241957,-67.08052727,-7.012314502,-18.3284187,30.12714608,-105.1104149,-4.655973439,55.86101001,55.08515399,-16.90686045,-158.1305355,4.796172741,-126.3187309,-52.21146682,-29.4268223,24.21241398,-106.6981913,-50.09630882,-8.596594856,-13.33641686,-110.4830165,-35.63320594,37.67486922,5.110502108,-53.36507102,20.89747355,43.77525649,33.76604047,31.11355978,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2317.057939,653.8993013,371.3004122,-181.8559189,85.20994838,182.8194083,512.4263671,181.1966875,-609.9479528,-83.8431042,-231.9303048,-336.5572376,-139.4237792,24.96691663,304.8933794,-89.0198472,152.8548701,-231.839022,-270.1040195,-131.8893049,-68.84500407,47.18097741,-217.0671436,227.654517,-25.58747876,-129.205932,-102.4493952,140.6003311,-176.6281754,116.8185584,-72.6401706,-59.99775697,-107.6666237,-102.5501671,93.29995516,60.19783856,170.5131808,-272.0079203,-29.83102135,60.62450319,14.54529097,46.86294606,35.92318396,219.9571087,-15.6090849,89.36679866,-185.9440978,39.86526073,154.9704463,-65.40902309,-57.47341065,169.36792,-355.766825,-101.9250837,7.834596817,-48.62720133,130.0318366,19.2410708,90.12394111,-5.671929308,54.58677608,134.6767732,37.81335623,58.21575168,35.24159504,90.35718492,20.39164261,0.425669664,7.309140431,57.14783358,-38.47612454,124.1317702,38.02291697,5.822376131,11.86478525,-4.842127646,60.07022869,-110.5692045,-71.01803509,-35.39116524,-15.78646592,-76.54134816,59.20724499,-21.60976362,-18.66756221,0.275504769,78.80456139,3.095461753,27.68486663,61.42450655,-24.13341785,-150.3541523,-25.45088385,23.26176543,28.23880384,-20.44695007,-8.572905363,-90.63482521,-3.818845703,30.02914535,-47.29596056,-67.09064589,-11.91004652,7.932207706,-85.3259873,-30.16639433,-5.078050497,14.56512596,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2084.980939,943.4363037,362.1333367,-438.7901385,-529.2778206,-16.24713239,712.7252684,379.6746964,-239.4176154,-149.2662284,-323.1873534,-647.0854492,-113.2547829,-424.7716232,-12.82463202,222.7695973,-51.34576777,78.1249693,-292.9760261,80.8989268,-174.3509054,-72.12085272,100.2763844,-8.461430735,-216.7138997,-230.7062693,215.6321918,-104.9947828,-146.4792892,99.33958678,370.8835198,107.8407784,-136.1143004,4.635581599,167.0778654,138.6815808,100.5846139,-51.6632106,55.44288765,157.8376097,35.20340079,-90.56737418,38.29166866,-67.61591466,-10.77380616,89.93052452,120.4428794,107.4856808,-52.86479146,-62.72879898,-304.0293661,154.434849,-145.1214686,-109.6153277,-125.8970746,-57.25295934,9.666641204,185.1832129,-117.0032446,230.5026778,19.89224165,16.78246782,-109.1638748,78.92541655,129.7836625,-51.99164636,100.2062921,-1.195536271,25.39207257,51.53698088,71.37311101,-170.991304,-24.60668174,-110.7075648,90.78804023,27.95464955,-2.5774925,-66.07816867,-25.99285482,144.4439452,-106.4364864,-121.093001,31.93865991,26.59390935,2.565138377,24.15192788,93.4552146,18.9395443,50.91062852,-25.43897652,2.631014615,-104.0514095,-127.8034587,-19.04253445,10.32364964,20.98031183,-29.80985442,-74.86707433,-48.80555284,-28.24982962,-61.4636049,-159.9788294,134.1350888,-19.21588231,21.46838334,-47.60510415,-11.45168914,135.424456,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
